Year,Month,Vehicle Type,Time Period (AM/PM),Area Type,Functional Classification,Speed
2019,Jan,Passenger,AM,Urban,1,54.5
2019,Jan,Passenger,AM,Urban,2,49.6
2019,Jan,Passenger,AM,Urban,3,27.5
2019,Jan,Passenger,AM,Urban,4,24.9
2019,Jan,Passenger,AM,Urban,5,19.8
2019,Jan,Passenger,AM,Urban,6,21.3
2019,Jan,Passenger,AM,Urban,7,22
2019,Jan,Passenger,AM,Rural,1,66.7
2019,Jan,Passenger,AM,Rural,2,61.7
2019,Jan,Passenger,AM,Rural,3,52.1
2019,Jan,Passenger,AM,Rural,4,48.1
2019,Jan,Passenger,AM,Rural,5,45.2
2019,Jan,Passenger,AM,Rural,6,32
2019,Jan,Passenger,AM,Rural,7,31.6
2019,Jan,Passenger,PM,Urban,1,54
2019,Jan,Passenger,PM,Urban,2,49.2
2019,Jan,Passenger,PM,Urban,3,25.7
2019,Jan,Passenger,PM,Urban,4,23.3
2019,Jan,Passenger,PM,Urban,5,19.5
2019,Jan,Passenger,PM,Urban,6,20.9
2019,Jan,Passenger,PM,Urban,7,19.8
2019,Jan,Passenger,PM,Rural,1,68
2019,Jan,Passenger,PM,Rural,2,62.9
2019,Jan,Passenger,PM,Rural,3,53.5
2019,Jan,Passenger,PM,Rural,4,48.1
2019,Jan,Passenger,PM,Rural,5,45.5
2019,Jan,Passenger,PM,Rural,6,29
2019,Jan,Passenger,PM,Rural,7,30.8
2019,Feb,Passenger,AM,Urban,1,52.6
2019,Feb,Passenger,AM,Urban,2,48
2019,Feb,Passenger,AM,Urban,3,26.8
2019,Feb,Passenger,AM,Urban,4,24.7
2019,Feb,Passenger,AM,Urban,5,19.7
2019,Feb,Passenger,AM,Urban,6,22.9
2019,Feb,Passenger,AM,Urban,7,22.9
2019,Feb,Passenger,AM,Rural,1,66.4
2019,Feb,Passenger,AM,Rural,2,61.2
2019,Feb,Passenger,AM,Rural,3,51.7
2019,Feb,Passenger,AM,Rural,4,47.8
2019,Feb,Passenger,AM,Rural,5,45.1
2019,Feb,Passenger,AM,Rural,6,13
2019,Feb,Passenger,AM,Rural,7,23.7
2019,Feb,Passenger,PM,Urban,1,52.1
2019,Feb,Passenger,PM,Urban,2,47.8
2019,Feb,Passenger,PM,Urban,3,25.1
2019,Feb,Passenger,PM,Urban,4,22.9
2019,Feb,Passenger,PM,Urban,5,19.1
2019,Feb,Passenger,PM,Urban,6,21
2019,Feb,Passenger,PM,Urban,7,19.8
2019,Feb,Passenger,PM,Rural,1,67.7
2019,Feb,Passenger,PM,Rural,2,62.5
2019,Feb,Passenger,PM,Rural,3,53
2019,Feb,Passenger,PM,Rural,4,47.7
2019,Feb,Passenger,PM,Rural,5,47
2019,Feb,Passenger,PM,Rural,6,25
2019,Feb,Passenger,PM,Rural,7,24.7
2019,Mar,Passenger,AM,Urban,1,54.3
2019,Mar,Passenger,AM,Urban,2,49.3
2019,Mar,Passenger,AM,Urban,3,27.3
2019,Mar,Passenger,AM,Urban,4,24.7
2019,Mar,Passenger,AM,Urban,5,20
2019,Mar,Passenger,AM,Urban,6,21.2
2019,Mar,Passenger,AM,Urban,7,23.5
2019,Mar,Passenger,AM,Rural,1,67.6
2019,Mar,Passenger,AM,Rural,2,62.7
2019,Mar,Passenger,AM,Rural,3,52.7
2019,Mar,Passenger,AM,Rural,4,47.2
2019,Mar,Passenger,AM,Rural,5,44.6
2019,Mar,Passenger,AM,Rural,6,19
2019,Mar,Passenger,AM,Rural,7,25.9
2019,Mar,Passenger,PM,Urban,1,51.5
2019,Mar,Passenger,PM,Urban,2,47.6
2019,Mar,Passenger,PM,Urban,3,25
2019,Mar,Passenger,PM,Urban,4,22.7
2019,Mar,Passenger,PM,Urban,5,19.2
2019,Mar,Passenger,PM,Urban,6,20.6
2019,Mar,Passenger,PM,Urban,7,18.6
2019,Mar,Passenger,PM,Rural,1,68.2
2019,Mar,Passenger,PM,Rural,2,63
2019,Mar,Passenger,PM,Rural,3,53.4
2019,Mar,Passenger,PM,Rural,4,47.6
2019,Mar,Passenger,PM,Rural,5,46.3
2019,Mar,Passenger,PM,Rural,6,18
2019,Mar,Passenger,PM,Rural,7,31.9
2019,Apr,Passenger,AM,Urban,1,53.9
2019,Apr,Passenger,AM,Urban,2,48.9
2019,Apr,Passenger,AM,Urban,3,27.1
2019,Apr,Passenger,AM,Urban,4,24.9
2019,Apr,Passenger,AM,Urban,5,19.6
2019,Apr,Passenger,AM,Urban,6,22.7
2019,Apr,Passenger,AM,Urban,7,22.9
2019,Apr,Passenger,AM,Rural,1,67.8
2019,Apr,Passenger,AM,Rural,2,62.5
2019,Apr,Passenger,AM,Rural,3,52.7
2019,Apr,Passenger,AM,Rural,4,47.9
2019,Apr,Passenger,AM,Rural,5,43.8
2019,Apr,Passenger,AM,Rural,6,42.9
2019,Apr,Passenger,AM,Rural,7,31.2
2019,Apr,Passenger,PM,Urban,1,51
2019,Apr,Passenger,PM,Urban,2,47.1
2019,Apr,Passenger,PM,Urban,3,24.9
2019,Apr,Passenger,PM,Urban,4,22.7
2019,Apr,Passenger,PM,Urban,5,19.1
2019,Apr,Passenger,PM,Urban,6,20.1
2019,Apr,Passenger,PM,Urban,7,19.4
2019,Apr,Passenger,PM,Rural,1,67.6
2019,Apr,Passenger,PM,Rural,2,62.8
2019,Apr,Passenger,PM,Rural,3,53.2
2019,Apr,Passenger,PM,Rural,4,47.2
2019,Apr,Passenger,PM,Rural,5,44.6
2019,Apr,Passenger,PM,Rural,6,45
2019,Apr,Passenger,PM,Rural,7,26.4
2019,May,Passenger,AM,Urban,1,53.8
2019,May,Passenger,AM,Urban,2,48.9
2019,May,Passenger,AM,Urban,3,26.8
2019,May,Passenger,AM,Urban,4,24.4
2019,May,Passenger,AM,Urban,5,19.3
2019,May,Passenger,AM,Urban,6,22.8
2019,May,Passenger,AM,Urban,7,22.1
2019,May,Passenger,AM,Rural,1,67.6
2019,May,Passenger,AM,Rural,2,62.6
2019,May,Passenger,AM,Rural,3,52.4
2019,May,Passenger,AM,Rural,4,47.8
2019,May,Passenger,AM,Rural,5,44
2019,May,Passenger,AM,Rural,6,14.7
2019,May,Passenger,AM,Rural,7,29.9
2019,May,Passenger,PM,Urban,1,49.9
2019,May,Passenger,PM,Urban,2,46.3
2019,May,Passenger,PM,Urban,3,24.5
2019,May,Passenger,PM,Urban,4,22.6
2019,May,Passenger,PM,Urban,5,18.7
2019,May,Passenger,PM,Urban,6,20.4
2019,May,Passenger,PM,Urban,7,18.5
2019,May,Passenger,PM,Rural,1,67.3
2019,May,Passenger,PM,Rural,2,62.4
2019,May,Passenger,PM,Rural,3,52.7
2019,May,Passenger,PM,Rural,4,46.6
2019,May,Passenger,PM,Rural,5,43
2019,May,Passenger,PM,Rural,6,43
2019,May,Passenger,PM,Rural,7,28.5
2019,Jun,Passenger,AM,Urban,1,54.8
2019,Jun,Passenger,AM,Urban,2,50.3
2019,Jun,Passenger,AM,Urban,3,28.4
2019,Jun,Passenger,AM,Urban,4,25.5
2019,Jun,Passenger,AM,Urban,5,19.9
2019,Jun,Passenger,AM,Urban,6,21.5
2019,Jun,Passenger,AM,Urban,7,22.5
2019,Jun,Passenger,AM,Rural,1,67.5
2019,Jun,Passenger,AM,Rural,2,62.6
2019,Jun,Passenger,AM,Rural,3,52.8
2019,Jun,Passenger,AM,Rural,4,48.3
2019,Jun,Passenger,AM,Rural,5,45.2
2019,Jun,Passenger,AM,Rural,6,32.3
2019,Jun,Passenger,AM,Rural,7,25.7
2019,Jun,Passenger,PM,Urban,1,49.3
2019,Jun,Passenger,PM,Urban,2,46.2
2019,Jun,Passenger,PM,Urban,3,25.1
2019,Jun,Passenger,PM,Urban,4,22.9
2019,Jun,Passenger,PM,Urban,5,19
2019,Jun,Passenger,PM,Urban,6,20.3
2019,Jun,Passenger,PM,Urban,7,19.1
2019,Jun,Passenger,PM,Rural,1,67
2019,Jun,Passenger,PM,Rural,2,62
2019,Jun,Passenger,PM,Rural,3,52.5
2019,Jun,Passenger,PM,Rural,4,47
2019,Jun,Passenger,PM,Rural,5,43.1
2019,Jun,Passenger,PM,Rural,6,37.6
2019,Jun,Passenger,PM,Rural,7,25.9
2019,Jul,Passenger,AM,Urban,1,57
2019,Jul,Passenger,AM,Urban,2,52.5
2019,Jul,Passenger,AM,Urban,3,29.5
2019,Jul,Passenger,AM,Urban,4,26.1
2019,Jul,Passenger,AM,Urban,5,20.6
2019,Jul,Passenger,AM,Urban,6,24
2019,Jul,Passenger,AM,Urban,7,23.8
2019,Jul,Passenger,AM,Rural,1,68
2019,Jul,Passenger,AM,Rural,2,62.7
2019,Jul,Passenger,AM,Rural,3,53.1
2019,Jul,Passenger,AM,Rural,4,48.7
2019,Jul,Passenger,AM,Rural,5,44.4
2019,Jul,Passenger,AM,Rural,6,35
2019,Jul,Passenger,AM,Rural,7,29.2
2019,Jul,Passenger,PM,Urban,1,51.2
2019,Jul,Passenger,PM,Urban,2,47.6
2019,Jul,Passenger,PM,Urban,3,25.6
2019,Jul,Passenger,PM,Urban,4,23.3
2019,Jul,Passenger,PM,Urban,5,19.6
2019,Jul,Passenger,PM,Urban,6,20.6
2019,Jul,Passenger,PM,Urban,7,19.2
2019,Jul,Passenger,PM,Rural,1,67.3
2019,Jul,Passenger,PM,Rural,2,62.1
2019,Jul,Passenger,PM,Rural,3,52.4
2019,Jul,Passenger,PM,Rural,4,46
2019,Jul,Passenger,PM,Rural,5,42.7
2019,Jul,Passenger,PM,Rural,6,40.3
2019,Jul,Passenger,PM,Rural,7,32
2019,Aug,Passenger,AM,Urban,1,55.2
2019,Aug,Passenger,AM,Urban,2,50.5
2019,Aug,Passenger,AM,Urban,3,27.8
2019,Aug,Passenger,AM,Urban,4,25.2
2019,Aug,Passenger,AM,Urban,5,20.1
2019,Aug,Passenger,AM,Urban,6,23.1
2019,Aug,Passenger,AM,Urban,7,22.8
2019,Aug,Passenger,AM,Rural,1,67.8
2019,Aug,Passenger,AM,Rural,2,62.5
2019,Aug,Passenger,AM,Rural,3,52.3
2019,Aug,Passenger,AM,Rural,4,47.5
2019,Aug,Passenger,AM,Rural,5,43.5
2019,Aug,Passenger,AM,Rural,6,35
2019,Aug,Passenger,AM,Rural,7,22.7
2019,Aug,Passenger,PM,Urban,1,50
2019,Aug,Passenger,PM,Urban,2,46.6
2019,Aug,Passenger,PM,Urban,3,25
2019,Aug,Passenger,PM,Urban,4,23.1
2019,Aug,Passenger,PM,Urban,5,19.4
2019,Aug,Passenger,PM,Urban,6,21.6
2019,Aug,Passenger,PM,Urban,7,18.9
2019,Aug,Passenger,PM,Rural,1,67.5
2019,Aug,Passenger,PM,Rural,2,62.2
2019,Aug,Passenger,PM,Rural,3,52.3
2019,Aug,Passenger,PM,Rural,4,45.4
2019,Aug,Passenger,PM,Rural,5,43.4
2019,Aug,Passenger,PM,Rural,6,35
2019,Aug,Passenger,PM,Rural,7,33.7
2019,Sep,Passenger,AM,Urban,1,51.9
2019,Sep,Passenger,AM,Urban,2,46.5
2019,Sep,Passenger,AM,Urban,3,25.8
2019,Sep,Passenger,AM,Urban,4,23.7
2019,Sep,Passenger,AM,Urban,5,19.4
2019,Sep,Passenger,AM,Urban,6,23
2019,Sep,Passenger,AM,Urban,7,23.4
2019,Sep,Passenger,AM,Rural,1,67.7
2019,Sep,Passenger,AM,Rural,2,62.1
2019,Sep,Passenger,AM,Rural,3,51.9
2019,Sep,Passenger,AM,Rural,4,46.4
2019,Sep,Passenger,AM,Rural,5,45.4
2019,Sep,Passenger,AM,Rural,6,27.8
2019,Sep,Passenger,AM,Rural,7,30.3
2019,Sep,Passenger,PM,Urban,1,51
2019,Sep,Passenger,PM,Urban,2,46.8
2019,Sep,Passenger,PM,Urban,3,24.7
2019,Sep,Passenger,PM,Urban,4,22.7
2019,Sep,Passenger,PM,Urban,5,18.8
2019,Sep,Passenger,PM,Urban,6,20.5
2019,Sep,Passenger,PM,Urban,7,20.2
2019,Sep,Passenger,PM,Rural,1,67.7
2019,Sep,Passenger,PM,Rural,2,62.2
2019,Sep,Passenger,PM,Rural,3,52.4
2019,Sep,Passenger,PM,Rural,4,46
2019,Sep,Passenger,PM,Rural,5,43.5
2019,Sep,Passenger,PM,Rural,6,38
2019,Sep,Passenger,PM,Rural,7,21.8
2019,Oct,Passenger,AM,Urban,1,51.5
2019,Oct,Passenger,AM,Urban,2,46.7
2019,Oct,Passenger,AM,Urban,3,26.1
2019,Oct,Passenger,AM,Urban,4,24.1
2019,Oct,Passenger,AM,Urban,5,19.3
2019,Oct,Passenger,AM,Urban,6,21.7
2019,Oct,Passenger,AM,Urban,7,23.7
2019,Oct,Passenger,AM,Rural,1,67.3
2019,Oct,Passenger,AM,Rural,2,61.7
2019,Oct,Passenger,AM,Rural,3,52
2019,Oct,Passenger,AM,Rural,4,47.1
2019,Oct,Passenger,AM,Rural,5,44.5
2019,Oct,Passenger,AM,Rural,6,37.5
2019,Oct,Passenger,AM,Rural,7,31.2
2019,Oct,Passenger,PM,Urban,1,50.2
2019,Oct,Passenger,PM,Urban,2,46.3
2019,Oct,Passenger,PM,Urban,3,24.5
2019,Oct,Passenger,PM,Urban,4,22.5
2019,Oct,Passenger,PM,Urban,5,18.9
2019,Oct,Passenger,PM,Urban,6,21
2019,Oct,Passenger,PM,Urban,7,19.3
2019,Oct,Passenger,PM,Rural,1,67.6
2019,Oct,Passenger,PM,Rural,2,62.2
2019,Oct,Passenger,PM,Rural,3,52.9
2019,Oct,Passenger,PM,Rural,4,46.3
2019,Oct,Passenger,PM,Rural,5,44.2
2019,Oct,Passenger,PM,Rural,6,38
2019,Oct,Passenger,PM,Rural,7,30.5
2019,Nov,Passenger,AM,Urban,1,53.1
2019,Nov,Passenger,AM,Urban,2,48.3
2019,Nov,Passenger,AM,Urban,3,26.6
2019,Nov,Passenger,AM,Urban,4,24.4
2019,Nov,Passenger,AM,Urban,5,19.5
2019,Nov,Passenger,AM,Urban,6,22.9
2019,Nov,Passenger,AM,Urban,7,23.7
2019,Nov,Passenger,AM,Rural,1,67.5
2019,Nov,Passenger,AM,Rural,2,62.2
2019,Nov,Passenger,AM,Rural,3,52.4
2019,Nov,Passenger,AM,Rural,4,47.5
2019,Nov,Passenger,AM,Rural,5,44.7
2019,Nov,Passenger,AM,Rural,6,40.1
2019,Nov,Passenger,AM,Rural,7,28.5
2019,Nov,Passenger,PM,Urban,1,50.9
2019,Nov,Passenger,PM,Urban,2,46.8
2019,Nov,Passenger,PM,Urban,3,24.6
2019,Nov,Passenger,PM,Urban,4,22.5
2019,Nov,Passenger,PM,Urban,5,19
2019,Nov,Passenger,PM,Urban,6,21.4
2019,Nov,Passenger,PM,Urban,7,19.7
2019,Nov,Passenger,PM,Rural,1,67.7
2019,Nov,Passenger,PM,Rural,2,62.3
2019,Nov,Passenger,PM,Rural,3,53
2019,Nov,Passenger,PM,Rural,4,47.5
2019,Nov,Passenger,PM,Rural,5,45.3
2019,Nov,Passenger,PM,Rural,6,37
2019,Nov,Passenger,PM,Rural,7,28.4
2019,Dec,Passenger,AM,Urban,1,55.3
2019,Dec,Passenger,AM,Urban,2,50.2
2019,Dec,Passenger,AM,Urban,3,27.7
2019,Dec,Passenger,AM,Urban,4,25.2
2019,Dec,Passenger,AM,Urban,5,20.4
2019,Dec,Passenger,AM,Urban,6,22.3
2019,Dec,Passenger,AM,Urban,7,24.1
2019,Dec,Passenger,AM,Rural,1,67.4
2019,Dec,Passenger,AM,Rural,2,62.1
2019,Dec,Passenger,AM,Rural,3,52.7
2019,Dec,Passenger,AM,Rural,4,47.7
2019,Dec,Passenger,AM,Rural,5,46.2
2019,Dec,Passenger,AM,Rural,6,39
2019,Dec,Passenger,AM,Rural,7,32.7
2019,Dec,Passenger,PM,Urban,1,51.8
2019,Dec,Passenger,PM,Urban,2,47.1
2019,Dec,Passenger,PM,Urban,3,24.6
2019,Dec,Passenger,PM,Urban,4,22.5
2019,Dec,Passenger,PM,Urban,5,19.2
2019,Dec,Passenger,PM,Urban,6,20.5
2019,Dec,Passenger,PM,Urban,7,20.2
2019,Dec,Passenger,PM,Rural,1,68.2
2019,Dec,Passenger,PM,Rural,2,62.8
2019,Dec,Passenger,PM,Rural,3,53.2
2019,Dec,Passenger,PM,Rural,4,47.3
2019,Dec,Passenger,PM,Rural,5,46.4
2019,Dec,Passenger,PM,Rural,6,33.9
2019,Dec,Passenger,PM,Rural,7,35
2019,Jan,Freight,AM,Urban,1,53.2
2019,Jan,Freight,AM,Urban,2,49.2
2019,Jan,Freight,AM,Urban,3,30.2
2019,Jan,Freight,AM,Urban,4,24.7
2019,Jan,Freight,AM,Urban,5,22.1
2019,Jan,Freight,AM,Urban,6,17.6
2019,Jan,Freight,AM,Urban,7,19.3
2019,Jan,Freight,AM,Rural,1,63.1
2019,Jan,Freight,AM,Rural,2,59.3
2019,Jan,Freight,AM,Rural,3,52.4
2019,Jan,Freight,AM,Rural,4,47.4
2019,Jan,Freight,AM,Rural,5,42.8
2019,Jan,Freight,AM,Rural,6,25
2019,Jan,Freight,AM,Rural,7,22.7
2019,Jan,Freight,PM,Urban,1,52.6
2019,Jan,Freight,PM,Urban,2,49.2
2019,Jan,Freight,PM,Urban,3,29
2019,Jan,Freight,PM,Urban,4,24.2
2019,Jan,Freight,PM,Urban,5,22
2019,Jan,Freight,PM,Urban,6,18.9
2019,Jan,Freight,PM,Urban,7,18.9
2019,Jan,Freight,PM,Rural,1,63.7
2019,Jan,Freight,PM,Rural,2,60.1
2019,Jan,Freight,PM,Rural,3,53.5
2019,Jan,Freight,PM,Rural,4,48
2019,Jan,Freight,PM,Rural,5,43.9
2019,Jan,Freight,PM,Rural,6,25
2019,Jan,Freight,PM,Rural,7,29.4
2019,Feb,Freight,AM,Urban,1,51.5
2019,Feb,Freight,AM,Urban,2,47.7
2019,Feb,Freight,AM,Urban,3,29.5
2019,Feb,Freight,AM,Urban,4,24.1
2019,Feb,Freight,AM,Urban,5,22.6
2019,Feb,Freight,AM,Urban,6,17.7
2019,Feb,Freight,AM,Urban,7,21.7
2019,Feb,Freight,AM,Rural,1,62.7
2019,Feb,Freight,AM,Rural,2,58.7
2019,Feb,Freight,AM,Rural,3,51.7
2019,Feb,Freight,AM,Rural,4,46.9
2019,Feb,Freight,AM,Rural,5,43.6
2019,Feb,Freight,AM,Rural,6,32
2019,Feb,Freight,AM,Rural,7,15
2019,Feb,Freight,PM,Urban,1,51.1
2019,Feb,Freight,PM,Urban,2,47.9
2019,Feb,Freight,PM,Urban,3,28.4
2019,Feb,Freight,PM,Urban,4,23.6
2019,Feb,Freight,PM,Urban,5,21.7
2019,Feb,Freight,PM,Urban,6,19
2019,Feb,Freight,PM,Urban,7,21.2
2019,Feb,Freight,PM,Rural,1,63.4
2019,Feb,Freight,PM,Rural,2,59.8
2019,Feb,Freight,PM,Rural,3,52.9
2019,Feb,Freight,PM,Rural,4,47
2019,Feb,Freight,PM,Rural,5,43.2
2019,Feb,Freight,PM,Rural,6,11
2019,Feb,Freight,PM,Rural,7,26
2019,Mar,Freight,AM,Urban,1,53
2019,Mar,Freight,AM,Urban,2,48.9
2019,Mar,Freight,AM,Urban,3,30
2019,Mar,Freight,AM,Urban,4,24.4
2019,Mar,Freight,AM,Urban,5,22.6
2019,Mar,Freight,AM,Urban,6,19.1
2019,Mar,Freight,AM,Urban,7,22.6
2019,Mar,Freight,AM,Rural,1,63.7
2019,Mar,Freight,AM,Rural,2,59.8
2019,Mar,Freight,AM,Rural,3,52.9
2019,Mar,Freight,AM,Rural,4,46.5
2019,Mar,Freight,AM,Rural,5,33.7
2019,Mar,Freight,AM,Rural,6,16
2019,Mar,Freight,AM,Rural,7,24
2019,Mar,Freight,PM,Urban,1,50.5
2019,Mar,Freight,PM,Urban,2,47.8
2019,Mar,Freight,PM,Urban,3,28.3
2019,Mar,Freight,PM,Urban,4,23.3
2019,Mar,Freight,PM,Urban,5,22
2019,Mar,Freight,PM,Urban,6,18.8
2019,Mar,Freight,PM,Urban,7,19.2
2019,Mar,Freight,PM,Rural,1,63.8
2019,Mar,Freight,PM,Rural,2,60.2
2019,Mar,Freight,PM,Rural,3,53.5
2019,Mar,Freight,PM,Rural,4,47.5
2019,Mar,Freight,PM,Rural,5,42.5
2019,Mar,Freight,PM,Rural,6,29
2019,Mar,Freight,PM,Rural,7,30.2
2019,Apr,Freight,AM,Urban,1,52.6
2019,Apr,Freight,AM,Urban,2,48.6
2019,Apr,Freight,AM,Urban,3,29.7
2019,Apr,Freight,AM,Urban,4,24.3
2019,Apr,Freight,AM,Urban,5,22.2
2019,Apr,Freight,AM,Urban,6,16.4
2019,Apr,Freight,AM,Urban,7,21.9
2019,Apr,Freight,AM,Rural,1,64
2019,Apr,Freight,AM,Rural,2,60.1
2019,Apr,Freight,AM,Rural,3,53
2019,Apr,Freight,AM,Rural,4,47.6
2019,Apr,Freight,AM,Rural,5,45.4
2019,Apr,Freight,AM,Rural,6,40
2019,Apr,Freight,AM,Rural,7,24.2
2019,Apr,Freight,PM,Urban,1,50.1
2019,Apr,Freight,PM,Urban,2,47.4
2019,Apr,Freight,PM,Urban,3,28.2
2019,Apr,Freight,PM,Urban,4,23.3
2019,Apr,Freight,PM,Urban,5,22.3
2019,Apr,Freight,PM,Urban,6,17.3
2019,Apr,Freight,PM,Urban,7,20.2
2019,Apr,Freight,PM,Rural,1,63.5
2019,Apr,Freight,PM,Rural,2,60.3
2019,Apr,Freight,PM,Rural,3,53.5
2019,Apr,Freight,PM,Rural,4,47.2
2019,Apr,Freight,PM,Rural,5,42
2019,Apr,Freight,PM,Rural,6,34
2019,Apr,Freight,PM,Rural,7,30.6
2019,May,Freight,AM,Urban,1,52.7
2019,May,Freight,AM,Urban,2,49
2019,May,Freight,AM,Urban,3,29.6
2019,May,Freight,AM,Urban,4,24.3
2019,May,Freight,AM,Urban,5,22
2019,May,Freight,AM,Urban,6,18.8
2019,May,Freight,AM,Urban,7,21
2019,May,Freight,AM,Rural,1,64
2019,May,Freight,AM,Rural,2,60.2
2019,May,Freight,AM,Rural,3,53
2019,May,Freight,AM,Rural,4,47.6
2019,May,Freight,AM,Rural,5,43.3
2019,May,Freight,AM,Rural,6,13
2019,May,Freight,AM,Rural,7,29.3
2019,May,Freight,PM,Urban,1,49
2019,May,Freight,PM,Urban,2,46.9
2019,May,Freight,PM,Urban,3,27.9
2019,May,Freight,PM,Urban,4,23
2019,May,Freight,PM,Urban,5,22
2019,May,Freight,PM,Urban,6,19
2019,May,Freight,PM,Urban,7,19.7
2019,May,Freight,PM,Rural,1,63.3
2019,May,Freight,PM,Rural,2,59.7
2019,May,Freight,PM,Rural,3,53.1
2019,May,Freight,PM,Rural,4,47.8
2019,May,Freight,PM,Rural,5,44.3
2019,May,Freight,PM,Rural,6,25
2019,May,Freight,PM,Rural,7,27.2
2019,Jun,Freight,AM,Urban,1,53.5
2019,Jun,Freight,AM,Urban,2,49.9
2019,Jun,Freight,AM,Urban,3,31
2019,Jun,Freight,AM,Urban,4,25.4
2019,Jun,Freight,AM,Urban,5,22.8
2019,Jun,Freight,AM,Urban,6,17
2019,Jun,Freight,AM,Urban,7,21
2019,Jun,Freight,AM,Rural,1,64.1
2019,Jun,Freight,AM,Rural,2,60.1
2019,Jun,Freight,AM,Rural,3,53.5
2019,Jun,Freight,AM,Rural,4,48.4
2019,Jun,Freight,AM,Rural,5,42.3
2019,Jun,Freight,AM,Rural,6,24
2019,Jun,Freight,AM,Rural,7,26
2019,Jun,Freight,PM,Urban,1,48.5
2019,Jun,Freight,PM,Urban,2,46.9
2019,Jun,Freight,PM,Urban,3,28.3
2019,Jun,Freight,PM,Urban,4,23.2
2019,Jun,Freight,PM,Urban,5,22.3
2019,Jun,Freight,PM,Urban,6,19
2019,Jun,Freight,PM,Urban,7,20.1
2019,Jun,Freight,PM,Rural,1,63
2019,Jun,Freight,PM,Rural,2,59.6
2019,Jun,Freight,PM,Rural,3,53
2019,Jun,Freight,PM,Rural,4,46.6
2019,Jun,Freight,PM,Rural,5,42.7
2019,Jun,Freight,PM,Rural,6,14
2019,Jun,Freight,PM,Rural,7,27.7
2019,Jul,Freight,AM,Urban,1,55.4
2019,Jul,Freight,AM,Urban,2,51.4
2019,Jul,Freight,AM,Urban,3,31.7
2019,Jul,Freight,AM,Urban,4,25.6
2019,Jul,Freight,AM,Urban,5,23.1
2019,Jul,Freight,AM,Urban,6,18.1
2019,Jul,Freight,AM,Urban,7,21.7
2019,Jul,Freight,AM,Rural,1,64.2
2019,Jul,Freight,AM,Rural,2,60.3
2019,Jul,Freight,AM,Rural,3,53.6
2019,Jul,Freight,AM,Rural,4,47.9
2019,Jul,Freight,AM,Rural,5,45.1
2019,Jul,Freight,AM,Rural,6,12
2019,Jul,Freight,AM,Rural,7,28
2019,Jul,Freight,PM,Urban,1,50.1
2019,Jul,Freight,PM,Urban,2,47.7
2019,Jul,Freight,PM,Urban,3,28.8
2019,Jul,Freight,PM,Urban,4,23.7
2019,Jul,Freight,PM,Urban,5,22.1
2019,Jul,Freight,PM,Urban,6,18
2019,Jul,Freight,PM,Urban,7,19.6
2019,Jul,Freight,PM,Rural,1,63.3
2019,Jul,Freight,PM,Rural,2,59.9
2019,Jul,Freight,PM,Rural,3,53.1
2019,Jul,Freight,PM,Rural,4,47
2019,Jul,Freight,PM,Rural,5,41.4
2019,Jul,Freight,PM,Rural,6,
2019,Jul,Freight,PM,Rural,7,30.1
2019,Aug,Freight,AM,Urban,1,53.8
2019,Aug,Freight,AM,Urban,2,49.7
2019,Aug,Freight,AM,Urban,3,30.2
2019,Aug,Freight,AM,Urban,4,24.7
2019,Aug,Freight,AM,Urban,5,23.3
2019,Aug,Freight,AM,Urban,6,19.8
2019,Aug,Freight,AM,Urban,7,19.9
2019,Aug,Freight,AM,Rural,1,64.2
2019,Aug,Freight,AM,Rural,2,60.2
2019,Aug,Freight,AM,Rural,3,53.1
2019,Aug,Freight,AM,Rural,4,47.6
2019,Aug,Freight,AM,Rural,5,44.3
2019,Aug,Freight,AM,Rural,6,16
2019,Aug,Freight,AM,Rural,7,32.9
2019,Aug,Freight,PM,Urban,1,49.1
2019,Aug,Freight,PM,Urban,2,46.9
2019,Aug,Freight,PM,Urban,3,28.1
2019,Aug,Freight,PM,Urban,4,23.3
2019,Aug,Freight,PM,Urban,5,22.6
2019,Aug,Freight,PM,Urban,6,17
2019,Aug,Freight,PM,Urban,7,20.3
2019,Aug,Freight,PM,Rural,1,63.5
2019,Aug,Freight,PM,Rural,2,60
2019,Aug,Freight,PM,Rural,3,53
2019,Aug,Freight,PM,Rural,4,47.6
2019,Aug,Freight,PM,Rural,5,43.9
2019,Aug,Freight,PM,Rural,6,24
2019,Aug,Freight,PM,Rural,7,28.3
2019,Sep,Freight,AM,Urban,1,51.1
2019,Sep,Freight,AM,Urban,2,46.6
2019,Sep,Freight,AM,Urban,3,28.9
2019,Sep,Freight,AM,Urban,4,24.6
2019,Sep,Freight,AM,Urban,5,23.4
2019,Sep,Freight,AM,Urban,6,18.7
2019,Sep,Freight,AM,Urban,7,21.9
2019,Sep,Freight,AM,Rural,1,64.3
2019,Sep,Freight,AM,Rural,2,60.3
2019,Sep,Freight,AM,Rural,3,53.2
2019,Sep,Freight,AM,Rural,4,49
2019,Sep,Freight,AM,Rural,5,45.9
2019,Sep,Freight,AM,Rural,6,
2019,Sep,Freight,AM,Rural,7,32.1
2019,Sep,Freight,PM,Urban,1,50.3
2019,Sep,Freight,PM,Urban,2,47.5
2019,Sep,Freight,PM,Urban,3,28.3
2019,Sep,Freight,PM,Urban,4,23.9
2019,Sep,Freight,PM,Urban,5,22.8
2019,Sep,Freight,PM,Urban,6,18.7
